ID,Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,HomeOwnership,Personal Loan
4269,49.0,M,23,108.0,2,2.4,m,0,Home Mortage,0
4270,47.0,O,23,12.0,4,0.5,m,0,Rent,0
4271,45.0,F,19,19.0,3,1.5,b,94,Rent,0
4272,25.0,O,1,150.0,1,6.33333333333333,b,0,Home Owner,0
4273,47.0,M,22,89.0,4,1.9,a,0,Home Mortage,0
4274,44.0,M,19,83.0,2,3.8,a,0,Home Owner,0
4275,30.0,O,3,79.0,4,2.0,m,0,Home Owner,0
4276,63.0,O,38,102.0,4,3.4,m,0,Home Owner,0
4277,50.0,F,24,155.0,1,7.3,b,0,Home Mortage,0
4278,40.0,M,16,138.0,1,3.5,b,0,Home Mortage,0
4279,56.0,F,31,51.0,3,1.7,b,0,Home Owner,0
4280,39.0,M,15,80.0,2,1.8,m,86,Rent,0
4281,42.0,M,18,135.0,2,3.3,b,0,Home Mortage,0
4282,28.0,O,1,34.0,4,1.5,m,162,Home Owner,0
4283,26.0,M,0,195.0,3,6.33333333333333,a,0,Home Mortage,1
4284,58.0,M,32,62.0,3,2.2,a,217,Rent,0
4285,38.0,O,13,173.0,2,3.3,b,243,Rent,0
4286,23.0,F,-3,149.0,2,7.2,b,0,Rent,0
4287,53.0,O,29,20.0,1,0.2,b,131,Home Mortage,0
4288,54.0,F,28,42.0,4,2.5,b,0,Home Mortage,0
4289,42.0,O,17,28.0,1,0.6,a,0,Home Mortage,0
4290,54.0,M,28,95.0,1,1.9,m,0,Home Mortage,0
4291,66.0,M,42,95.0,2,0.0,a,0,Home Owner,0
4292,46.0,O,21,34.0,1,0.1,b,124,Rent,0
4293,63.0,F,37,191.0,2,4.3,a,205,Home Owner,1
4294,63.0,F,38,41.0,2,1.5,b,173,Rent,0
4295,58.0,O,34,150.0,1,7.4,b,481,Rent,0
4296,65.0,M,41,91.0,2,0.0,a,146,Rent,0
4297,35.0,O,9,84.0,4,2.2,m,0,Home Owner,0
4298,33.0,O,9,73.0,4,3.4,b,140,Home Mortage,0
4299,43.0,F,19,122.0,1,0.3,b,0,Home Mortage,0
4300,30.0,M,5,73.0,1,2.6,m,133,Rent,0
4301,61.0,F,37,20.0,2,0.3,a,0,Home Owner,0
4302,49.0,M,24,130.0,4,1.1,b,281,Home Owner,1
4303,52.0,F,27,85.0,3,3.4,a,0,Home Owner,1
4304,45.0,F,21,134.0,2,3.3,b,0,Home Mortage,0
4305,64.0,M,39,98.0,3,1.8,m,80,Rent,0
4306,26.0,O,1,54.0,2,1.6,a,0,Home Owner,0
4307,35.0,O,11,41.0,3,2.0,b,0,Rent,0
4308,45.0,F,19,128.0,4,6.0,a,0,Home Owner,1
4309,44.0,O,20,132.0,3,2.6,b,308,Home Owner,1
4310,34.0,O,8,188.0,1,2.9,a,0,Home Owner,1
4311,65.0,O,41,170.0,4,6.1,m,0,Home Owner,1
4312,32.0,F,8,14.0,3,0.9,a,111,Rent,0
4313,41.0,M,15,93.0,1,2.8,a,0,Rent,0
4314,52.0,F,28,79.0,1,2.7,m,0,Home Mortage,0
4315,35.0,M,9,79.0,4,2.2,m,0,Home Mortage,0
4316,51.0,O,26,62.0,4,1.8,a,119,Rent,0
4317,30.0,F,6,95.0,2,0.2,b,0,Home Mortage,0
4318,58.0,M,33,60.0,4,1.3,a,0,Rent,0
4319,49.0,F,23,75.0,1,1.5,m,0,Home Mortage,0
4320,63.0,M,38,85.0,4,0.1,m,0,Rent,0
4321,40.0,M,15,143.0,1,4.1,b,0,Home Owner,0
4322,27.0,O,0,34.0,1,2.0,m,112,Home Owner,0
4323,38.0,F,14,44.0,2,1.7,b,0,Home Mortage,0
4324,52.0,M,28,31.0,4,0.9,m,151,Rent,0
4325,49.0,O,24,13.0,4,0.8,b,111,Rent,0
4326,59.0,O,35,52.0,4,1.5,b,0,Home Owner,0
4327,32.0,O,8,42.0,1,0.2,a,102,Home Owner,0
4328,30.0,M,4,102.0,4,2.1,a,139,Home Owner,0
4329,64.0,O,38,143.0,2,6.4,a,0,Home Owner,1
4330,59.0,M,33,10.0,4,0.7,a,0,Rent,0
4331,62.0,O,37,44.0,1,1.1,a,0,Home Mortage,0
4332,61.0,O,37,158.0,2,6.0,b,306,Home Owner,0
4333,53.0,F,26,12.0,2,1.0,m,0,Rent,0
4334,51.0,M,26,59.0,1,1.2,b,139,Home Mortage,0
4335,55.0,F,29,92.0,1,1.9,m,0,Home Mortage,0
4336,36.0,M,10,82.0,2,2.8,b,0,Rent,0
4337,44.0,M,19,44.0,4,0.0,m,0,Home Owner,0
4338,26.0,O,2,182.0,2,3.2,m,0,Home Owner,1
4339,54.0,F,30,121.0,2,0.4,b,0,Home Owner,0
4340,35.0,F,11,38.0,1,1.7,b,0,Home Mortage,0
4341,34.0,O,10,92.0,2,2.7,b,0,Rent,0
4342,28.0,M,3,53.0,2,1.6,a,0,Home Owner,0
4343,32.0,F,7,45.0,3,2.3,b,83,Home Owner,0
4344,38.0,M,14,63.0,1,3.6,m,0,Home Owner,0
4345,53.0,O,28,181.0,1,8.1,b,0,Home Mortage,0
4346,26.0,O,1,72.74614760746148,2,4.2,a,577,Home Owner,1
4347,45.0,F,21,33.0,3,0.5,b,136,Rent,0
4348,58.0,F,33,22.0,3,0.2,b,0,Rent,0
4349,59.0,F,33,99.0,2,2.7,b,0,Home Mortage,0
4350,45.0,F,18,44.0,3,1.0,m,193,Rent,0
4351,64.0,F,39,101.0,4,3.4,m,0,Home Owner,0
4352,30.0,O,3,32.0,1,2.0,m,0,Rent,0
4353,40.0,M,16,59.0,4,2.66666666666667,b,0,Rent,0
4354,61.0,M,36,25.0,2,0.5,m,0,Rent,0
4355,40.0,F,16,140.0,3,5.6,b,0,Home Owner,1
4356,40.0,M,10,29.0,1,0.75,a,0,Home Owner,0
4357,43.0,M,19,35.0,1,0.7,b,0,Home Mortage,0
4358,39.0,O,14,141.0,4,6.3,b,0,Home Mortage,1
4359,35.0,O,11,75.0,4,2.0,a,79,Home Owner,0
4360,38.0,O,12,58.0,2,2.8,b,0,Rent,0
4361,67.0,F,43,41.0,2,1.1,b,0,Rent,0
4362,55.0,O,30,42.0,2,2.0,m,196,Rent,0
4363,28.0,F,2,55.0,3,1.1,m,0,Rent,0
4364,30.0,O,4,18.0,4,0.3,m,84,Rent,0
4365,59.0,M,35,75.0,4,2.3,a,0,Home Owner,0
4366,26.0,F,2,85.0,2,2.5,b,0,Rent,0
4367,52.0,O,28,43.0,4,1.1,m,0,Home Mortage,0
4368,40.0,O,15,149.0,2,3.9,b,319,Rent,0
4369,31.0,O,7,25.0,2,1.0,m,0,Rent,0
4370,50.0,F,25,19.0,4,0.4,m,103,Rent,0
4371,27.0,F,3,18.0,1,0.4,a,0,Rent,0
4372,64.0,F,39,13.0,4,0.6,m,0,Home Owner,0
4373,34.0,M,10,41.0,1,2.4,m,0,Home Owner,0
4374,30.0,M,6,139.0,1,4.3,b,0,Rent,0
4375,39.0,M,15,62.0,3,2.33333333333333,b,131,Home Mortage,0
4376,34.0,O,10,51.0,3,2.0,b,130,Rent,0
4377,40.0,M,15,71.0,3,3.0,b,272,Home Owner,0
4378,33.0,O,8,145.0,1,2.7,a,0,Home Mortage,1
4379,38.0,M,12,45.0,4,1.2,m,138,Home Owner,0
4380,42.0,F,17,53.0,4,1.9,a,0,Rent,0
4381,37.0,O,13,64.0,1,1.5,a,0,Home Mortage,0
4382,33.0,F,8,39.0,4,0.8,b,0,Home Owner,0
4383,60.0,F,34,38.0,3,2.2,a,0,Home Owner,0
4384,28.0,F,4,85.0,3,2.5,b,0,Rent,0
4385,45.0,F,20,61.0,3,2.7,m,0,Home Owner,0
4386,56.0,O,32,23.0,1,1.2,a,127,Home Owner,0
4387,53.0,O,27,122.0,1,2.4,b,330,Home Mortage,0
4388,37.0,O,12,72.0,4,0.7,a,0,Home Owner,0
4389,47.0,O,21,123.0,1,7.3,b,0,Rent,0
4390,58.0,F,32,40.0,1,1.6,b,0,Home Owner,0
4391,52.0,O,26,62.0,4,2.8,m,0,Home Owner,0
4392,46.0,F,22,113.0,2,3.3,b,0,Rent,0
4393,52.0,M,27,81.0,4,3.8,m,0,Home Owner,0
4394,24.0,F,0,59.0,4,1.6,b,0,Home Owner,0
4395,57.0,F,31,25.0,2,0.7,m,103,Home Mortage,0
4396,66.0,O,41,25.0,4,0.6,m,0,Rent,0
4397,30.0,O,5,14.0,4,0.5,a,0,Home Mortage,0
4398,48.0,O,23,19.0,1,0.1,b,0,Home Mortage,0
4399,63.0,M,37,61.0,1,2.5,a,0,Rent,0
4400,48.0,O,23,21.0,1,0.1,b,0,Rent,0
4401,34.0,M,10,44.0,1,1.33333333333333,b,0,Home Mortage,0
4402,60.0,F,35,42.0,3,1.5,b,0,Home Owner,0
4403,55.0,M,25,52.0,1,1.4,a,207,Rent,0
4404,50.0,F,24,112.0,1,0.0,b,0,Rent,0
4405,29.0,M,5,34.0,1,0.4,a,0,Home Owner,0
4406,61.0,M,35,83.0,2,1.7,a,245,Home Mortage,0
4407,50.0,M,25,24.0,4,0.4,m,137,Home Owner,0
4408,37.0,O,13,71.0,2,1.7,m,0,Home Owner,0
4409,64.0,O,40,181.0,2,2.3,m,0,Home Mortage,1
4410,43.0,M,19,75.0,4,0.2,a,102,Home Mortage,0
4411,39.0,M,14,153.0,2,3.0,b,0,Home Mortage,0
4412,23.0,M,-2,75.0,2,1.8,m,0,Home Owner,0
4413,34.0,O,10,19.0,4,0.4,m,0,Rent,0
4414,29.0,O,2,31.0,4,1.5,m,0,Home Owner,0
4415,33.0,F,8,178.0,3,8.5,b,0,Home Mortage,1
4416,60.0,O,35,65.0,2,1.5,b,220,Home Mortage,0
4417,49.0,M,25,8.0,1,0.3,b,97,Home Owner,0
4418,54.0,F,28,92.0,2,1.1,b,0,Home Owner,0
4419,59.0,O,34,145.0,4,1.8,b,198,Home Mortage,1
4420,42.0,O,17,85.0,1,3.7,a,272,Home Owner,0
4421,62.0,F,38,149.0,1,4.7,b,0,Home Mortage,0
4422,63.0,M,38,9.0,4,0.6,m,100,Home Owner,0
4423,57.0,O,31,164.0,2,3.8,a,422,Home Mortage,1
4424,61.0,M,36,40.0,3,0.5,m,100,Home Mortage,0
4425,35.0,F,10,54.0,1,2.5,a,0,Rent,0
4426,26.0,O,0,164.0,2,4.0,a,301,Home Mortage,1
4427,33.0,F,8,140.0,1,4.6,b,0,Home Owner,0
4428,31.0,F,7,18.0,1,0.4,a,0,Home Mortage,0
4429,51.0,M,27,12.0,4,1.0,b,0,Home Mortage,0
4430,55.0,M,29,140.0,2,2.7,b,0,Home Mortage,0
4431,38.0,M,12,24.0,2,0.8,a,0,Home Owner,0
4432,38.0,F,12,60.0,2,1.8,b,0,Rent,0
4433,53.0,O,27,50.0,2,0.8,a,0,Home Owner,0
4434,62.0,F,38,44.0,1,1.9,m,0,Home Owner,0
4435,35.0,F,9,51.0,4,2.2,m,110,Home Owner,0
4436,46.0,F,21,34.0,2,1.3,b,116,Rent,0
4437,60.0,O,35,33.0,2,0.5,m,0,Home Owner,0
4438,63.0,F,38,63.0,2,1.5,b,0,Rent,0
4439,43.0,M,18,22.0,2,0.0,a,0,Home Owner,0
4440,33.0,O,7,104.0,2,3.6,a,0,Home Mortage,1
4441,43.0,F,19,75.0,3,0.3,a,0,Rent,0
4442,62.0,F,36,75.0,2,1.7,a,0,Home Owner,0
4443,48.0,F,23,62.0,4,3.6,a,83,Home Mortage,0
4444,38.0,M,14,48.0,1,1.8,b,169,Home Owner,0
4445,36.0,M,10,73.0,2,2.8,b,0,Rent,0
4446,49.0,M,25,135.0,2,1.4,b,82,Rent,0
4447,61.0,F,35,61.0,3,2.2,a,117,Home Owner,0
4448,49.0,M,22,78.0,3,2.0,m,0,Home Owner,0
4449,59.0,O,34,40.0,3,0.9,a,0,Rent,0
4450,30.0,M,6,44.0,1,0.2,a,0,Home Mortage,0
4451,44.0,F,20,45.0,2,2.5,b,0,Home Owner,0
4452,67.0,F,41,18.0,2,0.4,b,0,Rent,0
4453,59.0,F,35,53.0,4,2.3,a,174,Home Owner,0
4454,37.0,F,11,11.0,3,0.1,m,0,Home Mortage,0
4455,50.0,M,24,38.0,3,0.6,m,0,Home Owner,0
4456,56.0,F,31,28.0,1,1.5,m,0,Rent,0
4457,29.0,O,3,35.0,2,0.3,b,88,Home Mortage,0
4458,55.0,M,29,81.0,3,1.7,m,171,Rent,0
4459,48.0,M,22,90.0,2,0.8,a,205,Rent,0
4460,32.0,M,8,115.0,1,4.0,b,0,Home Mortage,0
4461,47.0,M,22,78.0,1,0.2,m,0,Home Owner,0
4462,46.0,F,21,30.0,4,1.9,a,0,Home Owner,0
4463,33.0,M,7,39.0,4,0.8,b,0,Rent,0
4464,39.0,F,13,69.0,3,0.1,b,0,Home Owner,0
4465,60.0,F,35,29.0,3,0.2,b,79,Home Owner,0
4466,39.0,O,15,54.0,4,2.2,m,0,Home Mortage,0
4467,34.0,M,10,60.0,3,2.8,b,0,Home Mortage,0
4468,55.0,O,30,99.0,1,0.1,a,0,Home Mortage,0
4469,67.0,O,42,51.0,3,2.2,b,0,Home Mortage,0
4470,40.0,M,14,53.0,3,0.5,a,0,Home Owner,0
4471,44.0,F,20,111.0,2,5.3,m,0,Home Mortage,1
4472,56.0,F,30,79.0,3,0.8,b,302,Rent,0
4473,50.0,O,25,90.0,1,2.8,m,0,Home Owner,0
4474,31.0,O,5,18.0,2,0.3,b,124,Home Owner,0
4475,66.0,O,41,73.0,3,2.4,b,0,Home Owner,0
4476,43.0,F,18,59.0,3,0.8,a,91,Home Owner,0
4477,58.0,M,32,40.0,2,0.3,b,0,Rent,0
4478,33.0,O,9,41.0,1,1.5,m,0,Home Mortage,0
4479,33.0,M,9,53.0,1,2.1,a,0,Home Mortage,0
4480,32.0,O,8,128.0,2,4.33333333333333,b,0,Rent,0
4481,55.0,O,30,145.0,2,6.0,a,0,Home Mortage,1
4482,25.0,M,-2,35.0,4,1.0,a,0,Home Mortage,0
4483,40.0,M,14,28.0,2,0.8,a,0,Rent,0
4484,54.0,F,28,155.0,1,1.0,b,256,Home Mortage,0
4485,36.0,O,11,195.0,2,3.0,b,0,Home Mortage,0
4486,35.0,O,9,50.0,4,2.2,m,0,Rent,0
4487,44.0,M,19,48.0,3,0.8,a,0,Home Mortage,0
4488,38.0,F,14,81.0,1,3.6,m,0,Home Owner,0
4489,30.0,M,4,50.0,1,1.5,b,0,Home Mortage,0
4490,39.0,M,13,21.0,3,0.2,m,0,Home Owner,0
4491,35.0,O,9,142.0,2,0.0,b,0,Home Mortage,0
4492,41.0,F,16,64.0,4,0.4,b,0,Rent,0
4493,56.0,O,26,91.0,1,3.0,a,0,Home Mortage,0
4494,52.0,O,28,74.0,1,2.6,m,0,Rent,0
4495,29.0,F,4,72.74614760746148,1,3.7,a,0,Home Owner,1
4496,38.0,O,14,82.0,4,2.66666666666667,b,0,Home Mortage,0
4497,51.0,F,25,45.0,4,2.6,b,0,Home Mortage,0
4498,45.0,O,21,85.0,2,3.2,b,0,Rent,0
4499,51.0,M,26,133.0,1,0.6,b,328,Rent,0
4500,53.0,M,26,22.0,1,0.5,m,0,Home Mortage,0
4501,50.0,O,26,24.0,4,0.5,m,0,Home Mortage,0
4502,59.0,M,33,38.0,3,2.2,a,178,Rent,0
4503,57.0,O,32,80.0,2,0.0,a,0,Home Mortage,0
4504,45.0,M,21,33.0,3,0.5,b,108,Rent,0
4505,27.0,M,1,41.0,4,1.8,a,147,Home Mortage,0
4506,40.0,M,15,90.0,4,1.1,m,0,Rent,0
4507,39.0,F,13,89.0,1,2.8,a,153,Rent,0
4508,26.0,O,1,8.0,2,0.9,a,0,Home Mortage,0
4509,27.0,M,2,85.0,1,1.9,b,0,Home Mortage,0
4510,55.0,O,30,53.0,3,1.7,b,0,Home Mortage,0
4511,64.0,O,39,20.0,3,0.1,a,0,Rent,0
4512,41.0,O,17,9.0,1,1.0,b,0,Home Mortage,0
4513,46.0,F,22,25.0,4,0.6,b,0,Home Mortage,0
4514,43.0,O,19,114.0,1,1.7,b,0,Rent,0
4515,24.0,F,-3,41.0,4,1.0,a,0,Rent,0
4516,29.0,F,3,49.0,4,2.1,a,0,Home Owner,0
4517,58.0,M,32,12.0,4,0.7,a,0,Home Owner,0
4518,45.0,M,18,50.0,3,2.5,m,0,Home Owner,0
4519,53.0,F,28,30.0,4,0.2,m,0,Home Mortage,0
4520,45.0,M,21,32.0,4,0.6,b,77,Home Owner,0
4521,32.0,M,7,41.0,4,2.0,m,0,Home Owner,0
4522,56.0,O,31,25.0,3,0.1,m,0,Home Mortage,0
4523,31.0,O,5,29.0,1,0.3,b,0,Rent,0
4524,29.0,M,4,50.0,4,1.7,m,0,Rent,0
4525,48.0,F,24,79.0,3,0.7,b,0,Home Mortage,0
4526,36.0,M,11,110.0,1,3.8,b,0,Home Mortage,0
4527,36.0,O,9,40.0,2,1.66666666666667,m,129,Rent,0
4528,41.0,O,16,18.0,1,0.6,a,0,Home Mortage,0
4529,48.0,F,23,48.0,1,0.3,b,0,Home Mortage,0
4530,27.0,F,0,40.0,4,1.0,a,0,Rent,0
4531,33.0,F,9,19.0,2,1.0,m,92,Home Mortage,0
4532,31.0,O,7,35.0,1,1.33333333333333,b,131,Home Owner,0
4533,48.0,O,22,133.0,2,3.1,m,0,Home Mortage,1
4534,59.0,F,34,19.0,2,0.5,m,0,Home Mortage,0
4535,41.0,O,17,83.0,4,2.66666666666667,b,0,Home Mortage,0
4536,42.0,F,18,39.0,3,2.1,a,0,Home Mortage,0
4537,62.0,O,37,38.0,3,0.5,m,0,Home Mortage,0
4538,62.0,M,36,63.0,1,2.5,a,0,Home Mortage,0
4539,51.0,F,24,85.0,3,2.0,m,0,Home Mortage,0
4540,48.0,F,24,14.0,4,1.0,b,0,Home Mortage,0
4541,56.0,F,32,64.0,4,1.5,b,0,Home Mortage,0
4542,62.0,O,38,124.0,1,3.8,b,405,Home Mortage,0
4543,53.0,M,29,20.0,1,0.2,b,0,Home Mortage,0
4544,62.0,M,38,33.0,3,0.1,a,0,Home Mortage,0
4545,28.0,M,4,80.0,3,2.5,b,0,Home Mortage,0
4546,61.0,F,35,35.0,2,0.2,a,0,Home Mortage,0
4547,48.0,F,24,74.0,3,0.7,b,0,Home Mortage,0
4548,50.0,O,25,32.0,2,0.7,m,0,Home Mortage,0
4549,58.0,M,33,73.0,4,0.7,b,241,Home Mortage,0
4550,53.0,F,29,41.0,2,0.8,b,0,Rent,0
4551,65.0,O,40,18.0,1,1.5,m,0,Rent,0
4552,27.0,O,0,28.0,4,1.5,m,0,Home Owner,0
4553,50.0,M,23,64.0,1,2.66666666666667,m,0,Home Mortage,0
4554,50.0,O,25,44.0,2,0.7,m,192,Home Mortage,0
4555,41.0,M,16,109.0,3,1.0,b,0,Home Owner,0
4556,43.0,M,19,71.0,3,0.3,a,179,Home Mortage,0
4557,55.0,M,29,79.0,2,1.1,b,0,Rent,0
4558,33.0,F,9,30.0,2,1.0,m,0,Home Owner,0
4559,44.0,O,19,82.0,2,0.4,b,0,Home Owner,0
4560,47.0,F,20,101.0,3,2.0,m,270,Rent,0
4561,43.0,F,18,13.0,2,0.1,m,0,Home Owner,0
4562,59.0,M,33,59.0,3,1.4,a,0,Rent,0
4563,65.0,F,40,64.0,2,1.5,b,0,Home Mortage,0
4564,28.0,F,2,188.0,2,4.5,b,0,Home Owner,0
4565,58.0,F,32,28.0,2,0.3,b,148,Home Owner,0
4566,33.0,O,8,120.0,2,4.2,a,76,Home Mortage,1
4567,24.0,O,0,131.0,1,5.4,b,0,Home Owner,0
4568,46.0,O,20,19.0,3,0.5,m,97,Home Mortage,0
4569,26.0,F,0,44.0,4,1.3,a,0,Rent,0
4570,47.0,M,21,49.0,3,2.2,m,0,Home Owner,0
4571,32.0,F,6,99.0,2,4.5,a,249,Home Mortage,0
4572,58.0,O,28,95.0,1,3.0,a,0,Rent,0
4573,32.0,O,7,81.0,4,1.8,a,0,Home Mortage,0
4574,46.0,M,20,73.0,2,0.8,a,264,Home Mortage,0
4575,35.0,M,11,193.0,2,6.5,b,0,Rent,0
4576,53.0,F,27,115.0,2,0.5,a,0,Home Mortage,1
4577,55.0,M,30,41.0,2,0.6,a,0,Home Owner,0
4578,63.0,M,37,80.0,2,1.7,a,0,Home Owner,0
4579,45.0,O,20,90.0,4,1.1,m,0,Home Mortage,0
4580,58.0,F,32,41.0,1,0.2,b,81,Rent,0
4581,50.0,M,24,102.0,2,6.3,b,0,Rent,0
4582,37.0,O,13,59.0,1,1.5,a,0,Home Mortage,0
4583,25.0,M,-1,69.0,3,0.3,a,0,Home Owner,0
4584,52.0,O,26,83.0,1,3.1,b,0,Home Owner,1
4585,26.0,F,0,49.0,3,2.4,m,0,Home Owner,0
4586,35.0,O,11,180.0,1,3.6,a,571,Home Mortage,1
4587,58.0,F,32,61.0,3,2.2,a,0,Rent,0
4588,37.0,M,11,59.0,4,0.2,a,0,Home Owner,0
4589,35.0,M,10,85.0,4,2.1,a,0,Home Owner,0
4590,31.0,M,7,13.0,1,0.5,a,0,Home Owner,0
4591,58.0,O,34,151.0,3,0.6,m,0,Home Mortage,1
4592,43.0,M,16,44.0,3,1.0,m,0,Home Mortage,0
4593,43.0,F,18,53.0,3,0.8,a,154,Rent,0
4594,54.0,F,30,72.74614760746148,1,5.0,m,0,Home Mortage,1
4595,53.0,M,27,31.0,3,0.9,a,78,Home Owner,0
4596,32.0,F,7,101.0,4,2.2,m,0,Rent,0
4597,37.0,F,13,61.0,3,2.8,b,0,Rent,0
4598,34.0,M,10,68.0,3,2.6,m,0,Rent,0
4599,51.0,F,26,21.0,4,0.8,b,0,Rent,0
4600,49.0,O,25,149.0,2,0.4,b,0,Rent,0
4601,54.0,O,24,75.0,1,1.4,a,0,Rent,0
4602,37.0,F,12,55.0,1,2.5,a,0,Rent,0
4603,57.0,M,32,81.0,2,3.7,b,226,Rent,0
4604,37.0,O,12,179.0,1,8.6,b,0,Home Owner,0
4605,32.0,O,7,81.0,2,3.4,m,0,Home Mortage,1
4606,48.0,O,22,42.0,1,1.2,m,0,Rent,0
4607,44.0,F,20,199.0,2,6.66666666666667,b,0,Home Owner,0
4608,50.0,M,23,18.0,1,0.5,m,0,Home Owner,0
4609,44.0,M,19,28.0,1,0.3,a,0,Home Owner,0
4610,54.0,M,28,80.0,4,2.6,a,143,Rent,0
4611,37.0,M,13,79.0,1,3.6,m,104,Rent,0
4612,34.0,M,7,52.0,2,1.0,m,0,Rent,0
4613,32.0,M,6,18.0,2,0.3,m,0,Home Owner,0
4614,63.0,M,38,52.0,4,1.7,b,218,Home Owner,0
4615,56.0,F,30,15.0,4,0.7,a,102,Home Owner,0
4616,37.0,O,12,84.0,4,0.7,a,0,Rent,0
4617,66.0,M,41,114.0,1,0.8,a,0,Rent,0
4618,38.0,M,13,41.0,3,0.5,a,0,Home Mortage,0
4619,35.0,F,9,29.0,3,0.9,b,126,Home Owner,0
4620,61.0,M,36,23.0,1,0.1,b,96,Home Owner,0
4621,52.0,O,26,84.0,1,2.4,b,0,Home Mortage,0
4622,57.0,O,32,60.0,3,1.7,b,0,Home Mortage,0
4623,47.0,F,20,13.0,3,0.666666666666667,m,0,Rent,0
4624,50.0,O,25,45.0,2,0.6,a,0,Home Owner,0
4625,36.0,F,11,83.0,1,2.8,b,0,Home Owner,0
4626,45.0,O,21,102.0,4,4.7,m,81,Home Mortage,1
4627,58.0,F,34,58.0,4,2.3,a,169,Rent,0
4628,27.0,F,1,134.0,1,1.7,m,307,Home Mortage,1
4629,27.0,M,1,130.0,3,2.9,m,0,Home Mortage,1
4630,48.0,M,24,148.0,2,3.3,b,0,Rent,0
4631,46.0,M,21,92.0,1,0.2,m,0,Home Mortage,0
4632,32.0,O,8,142.0,4,6.2,m,120,Home Mortage,1
4633,54.0,F,29,62.0,4,0.7,b,0,Home Mortage,0
4634,31.0,M,5,50.0,1,1.5,b,0,Home Owner,0
4635,42.0,F,17,29.0,1,0.6,a,0,Home Mortage,0
4636,30.0,M,5,85.0,2,2.5,b,293,Home Owner,0
4637,41.0,O,16,78.0,4,0.4,b,0,Home Mortage,0
4638,44.0,O,19,85.0,4,1.9,a,0,Home Mortage,0
4639,37.0,F,13,89.0,2,1.7,m,0,Home Owner,0
4640,51.0,O,25,33.0,3,0.9,a,0,Home Owner,0
4641,30.0,F,6,42.0,1,2.1,a,0,Home Mortage,0
4642,36.0,F,11,31.0,4,1.7,b,124,Home Mortage,0
4643,65.0,O,40,72.74614760746148,4,6.6,m,0,Home Mortage,1
4644,33.0,F,7,35.0,4,0.8,b,0,Rent,0
4645,58.0,F,34,22.0,1,0.1,m,0,Home Owner,0
4646,34.0,M,10,45.0,1,1.7,b,84,Rent,0
4647,38.0,F,13,119.0,2,3.3,b,0,Home Mortage,0
4648,59.0,O,35,43.0,4,1.3,b,0,Rent,0
4649,37.0,M,11,75.0,3,0.9,m,0,Home Mortage,0
4650,59.0,M,35,121.0,1,4.3,b,0,Rent,0
4651,47.0,O,23,63.0,1,0.8,a,0,Home Owner,0
4652,48.0,M,24,58.0,2,1.7,b,0,Home Owner,0
4653,38.0,M,12,184.0,3,8.0,b,0,Home Owner,1
4654,34.0,M,10,155.0,2,6.5,b,0,Home Mortage,0
4655,44.0,O,17,69.0,3,2.66666666666667,m,0,Rent,0
4656,33.0,O,7,188.0,2,7.0,m,581,Home Owner,1
4657,47.0,O,21,38.0,3,0.6,m,0,Home Owner,0
4658,41.0,F,16,9.0,2,0.3,m,0,Home Mortage,0
4659,36.0,F,11,69.0,4,2.1,a,0,Home Owner,0
4660,28.0,M,4,199.0,1,6.33333333333333,b,0,Rent,0
4661,59.0,F,35,38.0,1,0.8,b,0,Rent,0
4662,43.0,F,19,129.0,1,5.0,b,0,Home Mortage,0
4663,56.0,O,31,59.0,2,1.9,m,0,Home Mortage,0
4664,28.0,F,3,115.0,1,1.9,b,200,Home Owner,0
4665,62.0,F,37,83.0,4,0.1,m,0,Home Mortage,0
4666,40.0,O,16,65.0,2,3.2,b,0,Home Owner,0
4667,34.0,O,9,72.0,3,2.3,b,124,Home Owner,0
4668,52.0,F,28,72.0,1,1.6,a,0,Home Mortage,0
4669,40.0,F,14,63.0,3,0.5,a,221,Rent,0
4670,27.0,M,1,64.0,4,1.8,m,0,Home Mortage,0
4671,52.0,M,26,194.0,1,1.7,b,0,Home Mortage,0
4672,39.0,F,14,104.0,1,4.0,a,0,Home Mortage,0
4673,52.0,M,26,180.0,1,1.7,b,550,Home Mortage,0
4674,50.0,O,23,18.0,2,1.0,m,88,Home Owner,0
4675,40.0,F,14,93.0,1,2.8,a,328,Home Owner,0
4676,35.0,M,11,32.0,1,1.33333333333333,b,137,Home Mortage,0
4677,39.0,O,13,68.0,3,2.1,b,0,Rent,0
4678,25.0,O,0,38.0,2,1.6,a,0,Rent,0
4679,33.0,M,7,115.0,1,2.7,m,283,Home Owner,0
4680,26.0,F,0,161.0,2,7.2,b,0,Home Mortage,0
4681,46.0,M,21,154.0,2,2.8,b,94,Home Owner,0
4682,27.0,M,3,68.0,4,0.0,b,0,Home Owner,0
4683,55.0,O,25,44.0,3,1.0,a,0,Home Mortage,0
4684,52.0,M,28,149.0,2,0.4,b,0,Home Mortage,0
4685,59.0,M,34,103.0,1,2.6,b,0,Home Mortage,0
4686,63.0,M,39,41.0,4,1.3,m,0,Rent,0
4687,61.0,F,35,113.0,2,2.8,b,0,Home Owner,0
4688,58.0,O,34,48.0,4,1.3,m,0,Rent,0
4689,29.0,F,3,69.0,4,1.8,m,0,Rent,0
4690,51.0,O,27,43.0,4,1.1,m,164,Rent,0
4691,59.0,M,34,19.0,1,0.3,a,0,Home Mortage,0
